Source.Name,CITY,NAME,PRICE,CUSINE_CATEGORY,Region,URL,CUSINE TYPE,RATING_TYPE,RATING,VOTES
100-Hyderabadhotels.csv,Hyderabad,Hotel Anand Bhavan,300.00,South Indian,Attapur,https://www.zomato.com/hyderabad/hotel-anand-bhavan-attapur/info,Quick Bites,Average,2.90,119.00
101-Hyderabadhotels.csv,Hyderabad,Dosa Hut,300.00,South Indian,Kondapur,https://www.zomato.com/hyderabad/dosa-hut-1-kondapur/info,Quick Bites,Average,2.50,93.00
104-Hyderabadhotels.csv,Hyderabad,Mithra Da Dhaba,300.00,North Indian | Chinese,Lingampally,https://www.zomato.com/hyderabad/mithra-da-dhaba-lingampally/info,Quick Bites,Average,2.80,125.00
105-Hyderabadhotels.csv,Hyderabad,Meghana's Biryani House,300.00,Andhra | South Indian,Moosapet,https://www.zomato.com/hyderabad/meghanas-biryani-house-moosapet/info,Quick Bites,Average,2.70,112.00
106-Hyderabadhotels.csv,Hyderabad,Urban Munchies,300.00,Burger | Pizza,Adikmet,https://www.zomato.com/hyderabad/urban-munchies-adikmet/info,Quick Bites,Average,2.90,108.00
108-Hyderabadhotels.csv,Hyderabad,Desi Pizzas,300.00,Pizza,Chanda Nagar,https://www.zomato.com/hyderabad/desi-pizzas-chanda-nagar/info,Quick Bites,Average,3.30,97.00
109-Hyderabadhotels.csv,Hyderabad,Golden Deluxe Mess,300.00,Andhra | Biryani,Khairatabad,https://www.zomato.com/hyderabad/golden-deluxe-mess-khairatabad/info,Quick Bites,Average,3.00,89.00
110-Hyderabadhotels.csv,Hyderabad,Pakodi Factory,300.00,Mughlai | Street Food,Nallakunta,https://www.zomato.com/hyderabad/pakodi-factory-1-nallakunta/info,Quick Bites,Average,2.60,101.00
110-Hyderabadhotels.csv,Hyderabad,Southern Spicia,300.00,Biryani | Chinese | South Indian,Manikonda,https://www.zomato.com/hyderabad/southern-spicia-manikonda/info,Quick Bites,Average,3.00,96.00
112-Hyderabadhotels.csv,Hyderabad,Go 69 Pizza,300.00,Pizza,Nagole,https://www.zomato.com/hyderabad/go-69-pizza-nagole/info,Quick Bites,Average,2.90,92.00
112-Hyderabadhotels.csv,Hyderabad,Mamu,300.00,Fast Food | Burger,Nacharam,https://www.zomato.com/hyderabad/mamu-1-nacharam-secunderabad/info,Quick Bites,Average,2.70,84.00
113-Hyderabadhotels.csv,Hyderabad,Italian Feast,300.00,Italian | Street Food,Kompally,https://www.zomato.com/hyderabad/italian-feast-kompally/info,Quick Bites,Average,2.90,77.00
113-Hyderabadhotels.csv,Hyderabad,Arabian Shawarma,300.00,Arabian,Malakpet,https://www.zomato.com/hyderabad/arabian-shawarma-malakpet/info,Quick Bites,Average,3.20,89.00
114-Hyderabadhotels.csv,Hyderabad,Grill Corner,300.00,Arabian | Chinese,Tolichowki,https://www.zomato.com/hyderabad/grill-corner-tolichowki/info,Quick Bites,Average,2.60,87.00
114-Hyderabadhotels.csv,Hyderabad,New Grand Restaurant & Bakery,300.00,Chinese | North Indian | Biryani,Begum Bazaar,https://www.zomato.com/hyderabad/new-grand-restaurant-bakery-begum-bazaar/info,Quick Bites,Average,3.20,83.00
115-Hyderabadhotels.csv,Hyderabad,Dhivi's Take Away,300.00,South Indian | North Indian,Manikonda,https://www.zomato.com/hyderabad/dhivis-take-away-manikonda/info,Quick Bites,Average,2.80,76.00
115-Hyderabadhotels.csv,Hyderabad,Swathi Good Foods,300.00,North Indian | South Indian,Kukatpally,https://www.zomato.com/hyderabad/swathi-good-foods-kukatpally/info,Quick Bites,Average,3.40,89.00
115-Hyderabadhotels.csv,Hyderabad,Gravity Hotel,300.00,North Indian | Chinese,Kukatpally,https://www.zomato.com/hyderabad/gravity-hotel-kukatpally/info,Quick Bites,Average,3.30,77.00
116-Hyderabadhotels.csv,Hyderabad,Hyderabad Delight Family Restaurant,300.00,North Indian | Chinese | Biryani,Kukatpally,https://www.zomato.com/hyderabad/hyderabad-delight-family-restaurant-kukatpally/info,Quick Bites,Average,3.20,63.00
117-Hyderabadhotels.csv,Hyderabad,Tipsy Topsy Food Hub,300.00,Chinese | Fast Food,Mehdipatnam,https://www.zomato.com/hyderabad/tipsy-topsy-food-hub-mehdipatnam/info,Quick Bites,Average,3.20,70.00
121-Hyderabadhotels.csv,Hyderabad,A Star Restaurant,300.00,Biryani | Chinese | North Indian | Kebab | South Indian,Manikonda,https://www.zomato.com/hyderabad/a-star-restaurant-manikonda/info,Quick Bites,Average,2.80,70.00
129-Hyderabadhotels.csv,Hyderabad,KSG Biryani Cafe,300.00,Biryani,ECIL,https://www.zomato.com/hyderabad/ksg-biryani-cafe-1-ecil-secunderabad/info,Quick Bites,Average,3.10,44.00
129-Hyderabadhotels.csv,Hyderabad,Pickle Rice,300.00,North Indian,Sainikpuri,https://www.zomato.com/hyderabad/pickle-rice-sainikpuri-secunderabad/info,Quick Bites,Average,3.00,58.00
132-Hyderabadhotels.csv,Hyderabad,New Sweet Heart,300.00,Street Food | Chinese | North Indian,A S Rao Nagar,https://www.zomato.com/hyderabad/new-sweet-heart-as-rao-nagar-secunderabad/info,Quick Bites,Average,3.20,56.00
133-Hyderabadhotels.csv,Hyderabad,Tipsy Topsy Food Hub,300.00,Fast Food | Pizza | Burger | Chinese,S D Road,https://www.zomato.com/hyderabad/tipsy-topsy-food-hub-sd-road-secunderabad/info,Quick Bites,Average,3.10,50.00
135-Hyderabadhotels.csv,Hyderabad,Mysore Cafe,300.00,South Indian | Street Food | Chinese | North Indian,Himayath Nagar,https://www.zomato.com/hyderabad/mysore-cafe-himayath-nagar/info,Quick Bites,Average,3.30,47.00
138-Hyderabadhotels.csv,Hyderabad,Star Hotel,300.00,Biryani,PG Road,https://www.zomato.com/hyderabad/star-hotel-pg-road-secunderabad/info,Quick Bites,Average,3.40,53.00
138-Hyderabadhotels.csv,Hyderabad,Taksh Xpress,300.00,South Indian | Chinese,Lingampally,https://www.zomato.com/hyderabad/taksh-xpress-lingampally/info,Quick Bites,Average,2.70,41.00
14-Hyderabadhotels.csv,Hyderabad,Treatzz Restaurant,300.00,North Indian | Chinese | Biryani,S R Nagar,https://www.zomato.com/hyderabad/treatzz-restaurant-s-r-nagar/info,Quick Bites,Average,3.10,765.00
140-Hyderabadhotels.csv,Hyderabad,Hotel White Rose,300.00,North Indian | Chinese | Mongolian,Karkhana,https://www.zomato.com/hyderabad/hotel-white-rose-karkhana-secunderabad/info,Quick Bites,Average,3.30,33.00
141-Hyderabadhotels.csv,Hyderabad,Indian Food Court,300.00,Fast Food,Kothapet,https://www.zomato.com/hyderabad/indian-food-court-1-kothapet/info,Quick Bites,Average,3.20,39.00
142-Hyderabadhotels.csv,Hyderabad,Pasha's Kitchen,300.00,North Indian,Kacheguda,https://www.zomato.com/hyderabad/pashas-kitchen-kacheguda/info,Quick Bites,Average,3.40,183.00
142-Hyderabadhotels.csv,Hyderabad,Magic Bowl,300.00,Chinese | North Indian | South Indian,Lingampally,https://www.zomato.com/hyderabad/magic-bowl-lingampally/info,Quick Bites,Average,2.80,38.00
147-Hyderabadhotels.csv,Hyderabad,Dine O China,300.00,Chinese,Himayath Nagar,https://www.zomato.com/hyderabad/dine-o-china-himayath-nagar/info,Quick Bites,Average,2.80,32.00
149-Hyderabadhotels.csv,Hyderabad,The Coffee Mug,300.00,Fast Food | Beverages,Kothapet,https://www.zomato.com/hyderabad/the-coffee-mug-kothapet/info,Quick Bites,Average,3.20,49.00
152-Hyderabadhotels.csv,Hyderabad,Bitesmart,300.00,Fast Food,Langer Houz,https://www.zomato.com/hyderabad/bitesmart-langer-houz/info,Quick Bites,Average,3.30,25.00
152-Hyderabadhotels.csv,Hyderabad,Vaishnavi Rythu Bazar,300.00,South Indian | North Indian,Adikmet,https://www.zomato.com/hyderabad/vaishnavi-rythu-bazar-adikmet/info,Quick Bites,Average,3.10,38.00
157-Hyderabadhotels.csv,Hyderabad,Pizza99,300.00,Pizza | Fast Food,Vanasthalipuram,https://www.zomato.com/hyderabad/pizza99-vanasthalipuram/info,Quick Bites,Average,2.90,46.00
158-Hyderabadhotels.csv,Hyderabad,Papaji Ka Dhaba,300.00,North Indian | Chinese,Kompally,https://www.zomato.com/hyderabad/papaji-ka-dhaba-kompally/info,Quick Bites,Average,3.30,35.00
159-Hyderabadhotels.csv,Hyderabad,New Royal Food Court,300.00,South Indian | Biryani,Tolichowki,https://www.zomato.com/hyderabad/new-royal-food-court-1-tolichowki/info,Quick Bites,Average,3.20,24.00
159-Hyderabadhotels.csv,Hyderabad,Krishna Food's,300.00,Chinese,Boiguda,https://www.zomato.com/hyderabad/krishna-foods-boiguda-secunderabad/info,Quick Bites,Average,3.10,36.00
160-Hyderabadhotels.csv,Hyderabad,Crazy Crust Pizza,300.00,Pizza | Fast Food,Nizampet,https://www.zomato.com/hyderabad/crazy-crust-pizza-nizampet/info,Quick Bites,Average,3.10,30.00
160-Hyderabadhotels.csv,Hyderabad,Jitus Kitchen & Dine,300.00,Chettinad,Gachibowli,https://www.zomato.com/hyderabad/jitus-kitchen-dine-gachibowli/info,Quick Bites,Average,3.20,29.00
161-Hyderabadhotels.csv,Hyderabad,Akshithaa Fast Food,300.00,North Indian | Chinese | Fast Food,Marredpally,https://www.zomato.com/hyderabad/akshithaa-fast-food-marredpally-secunderabad/info,Quick Bites,Average,2.70,37.00
161-Hyderabadhotels.csv,Hyderabad,KJM Crispy Chicken,300.00,Fast Food,Erragadda,https://www.zomato.com/hyderabad/kjm-crispy-chicken-erragadda/info,Quick Bites,Average,3.40,45.00
162-Hyderabadhotels.csv,Hyderabad,Pizza Cafe,300.00,Pizza | Fast Food,Nallakunta,https://www.zomato.com/hyderabad/pizza-cafe-nallakunta/info,Quick Bites,Average,3.30,39.00
164-Hyderabadhotels.csv,Hyderabad,Mom's Kitchen,300.00,Chinese,Madhapur,https://www.zomato.com/hyderabad/moms-kitchen-madhapur/info,Quick Bites,Average,3.00,23.00
164-Hyderabadhotels.csv,Hyderabad,Sree Bhushan Pure Vegetarian,300.00,Hyderabadi | North Indian,Kondapur,https://www.zomato.com/hyderabad/sree-bhushan-pure-vegetarian-kondapur/info,Quick Bites,Average,3.20,18.00
164-Hyderabadhotels.csv,Hyderabad,Kebabism,300.00,North Indian | Kebab | Rolls,Sainikpuri,https://www.zomato.com/hyderabad/kebabism-sainikpuri-secunderabad/info,Quick Bites,Average,3.30,28.00
165-Hyderabadhotels.csv,Hyderabad,Smooky Grills & More,300.00,Fast Food,ECIL,https://www.zomato.com/hyderabad/smooky-grills-more-ecil-secunderabad/info,Quick Bites,Average,3.40,33.00
169-Hyderabadhotels.csv,Hyderabad,Tasty Crunch,300.00,North Indian | Chinese,Amberpet,https://www.zomato.com/hyderabad/tasty-crunch-amberpet/info,Quick Bites,Average,3.40,35.00
170-Hyderabadhotels.csv,Hyderabad,Max Rasoi,300.00,North Indian | Chinese,Alwal,https://www.zomato.com/hyderabad/max-rasoi-1-alwal-secunderabad/info,Quick Bites,Average,3.40,22.00
170-Hyderabadhotels.csv,Hyderabad,Baked Blaze Pizzeria,300.00,Pizza | Fast Food,Vanasthalipuram,https://www.zomato.com/hyderabad/baked-blaze-pizzeria-vanasthalipuram/info,Quick Bites,Average,3.40,28.00
171-Hyderabadhotels.csv,Hyderabad,Pulao Ruchulu,300.00,South Indian,Lingampally,https://www.zomato.com/hyderabad/pulao-ruchulu-lingampally/info,Quick Bites,Average,2.90,23.00
172-Hyderabadhotels.csv,Hyderabad,SSS Shawarma & Food Court,300.00,Fast Food | Chinese,Habsiguda,https://www.zomato.com/hyderabad/sss-shawarma-food-court-habsiguda/info,Quick Bites,Average,3.00,178.00
173-Hyderabadhotels.csv,Hyderabad,Sri Gayathri Hotel & Family Restaurant,300.00,Street Food | Chinese,Kacheguda,https://www.zomato.com/hyderabad/sri-gayathri-hotel-family-restaurant-kacheguda/info,Quick Bites,Average,3.20,20.00
173-Hyderabadhotels.csv,Hyderabad,Food Nest,300.00,North Indian | South Indian | Chinese,Hafeezpet,https://www.zomato.com/hyderabad/food-nest-hafeezpet/info,Quick Bites,Average,3.40,25.00
174-Hyderabadhotels.csv,Hyderabad,Pizza Basket,300.00,Pizza | Fast Food,Manikonda,https://www.zomato.com/hyderabad/pizza-basket-1-manikonda/info,Quick Bites,Average,3.30,26.00
175-Hyderabadhotels.csv,Hyderabad,Srimaan Caterers and Restaurant,300.00,North Indian,Madhapur,https://www.zomato.com/hyderabad/srimaan-caterers-and-restaurant-madhapur/info,Quick Bites,Average,3.30,18.00
177-Hyderabadhotels.csv,Hyderabad,Lunch Box,300.00,Andhra | South Indian,Kothapet,https://www.zomato.com/hyderabad/lunch-box-kothapet/info,Quick Bites,Average,3.30,31.00
177-Hyderabadhotels.csv,Hyderabad,Telugu Ruchulu,300.00,Biryani | South Indian | North Indian | Chinese,Nizampet,https://www.zomato.com/hyderabad/telugu-ruchulu-nizampet/info,Quick Bites,Average,2.70,21.00
178-Hyderabadhotels.csv,Hyderabad,New Cafe Delight,300.00,South Indian | Desserts,Kukatpally,https://www.zomato.com/hyderabad/new-cafe-delight-2-kukatpally/info,Quick Bites,Average,3.40,27.00
180-Hyderabadhotels.csv,Hyderabad,7 Chinese Restaurant,300.00,Chinese,Marredpally,https://www.zomato.com/hyderabad/7-chinese-restaurant-marredpally-secunderabad/info,Quick Bites,Average,2.90,17.00
180-Hyderabadhotels.csv,Hyderabad,Royal Fried Chicken,300.00,Fast Food,Hafeezpet,https://www.zomato.com/hyderabad/royal-fried-chicken-hafeezpet/info,Quick Bites,Average,3.40,20.00
184-Hyderabadhotels.csv,Hyderabad,Flames & Pots,300.00,Chinese | North Indian | Biryani,Lingampally,https://www.zomato.com/hyderabad/flames-pots-lingampally/info,Quick Bites,Average,3.40,15.00
184-Hyderabadhotels.csv,Hyderabad,Urban Wok,300.00,Continental | Asian,Mallapur,https://www.zomato.com/hyderabad/urban-wok-mallapur-secunderabad/info,Quick Bites,Average,3.30,14.00
185-Hyderabadhotels.csv,Hyderabad,Home Bowl,300.00,South Indian,Manikonda,https://www.zomato.com/hyderabad/home-bowl-manikonda/info,Quick Bites,Average,2.90,16.00
186-Hyderabadhotels.csv,Hyderabad,Ruchi Foods,300.00,South Indian | Andhra | Chinese,Manikonda,https://www.zomato.com/hyderabad/ruchi-foods-manikonda/info,Quick Bites,Average,3.30,22.00
186-Hyderabadhotels.csv,Hyderabad,Sree Sai Abhiruchulu,300.00,Chinese | Biryani,Vanasthalipuram,https://www.zomato.com/hyderabad/sree-sai-abhiruchulu-vanasthalipuram/info,Quick Bites,Average,3.10,14.00
186-Hyderabadhotels.csv,Hyderabad,Vrrindhavan Food Court,300.00,Chinese | Fast Food | South Indian,Lakdikapul,https://www.zomato.com/hyderabad/vrrindhavan-food-court-lakdikapul/info,Quick Bites,Average,3.10,20.00
187-Hyderabadhotels.csv,Hyderabad,Pizza Town,300.00,Fast Food,Medchal Road,https://www.zomato.com/hyderabad/pizza-town-medchal-road/info,Quick Bites,Average,2.90,15.00
188-Hyderabadhotels.csv,Hyderabad,Udupi Park,300.00,South Indian | Beverages,Ameerpet,https://www.zomato.com/hyderabad/udupi-park-ameerpet/info,Quick Bites,Average,2.90,16.00
190-Hyderabadhotels.csv,Hyderabad,Gossips Food Station,300.00,Fast Food,Malkajgiri,https://www.zomato.com/hyderabad/gossips-food-station-2-malkajgiri-secunderabad/info,Quick Bites,Average,2.70,19.00
190-Hyderabadhotels.csv,Hyderabad,Deccan Nawab,300.00,Mughlai,Rajendra Nagar,https://www.zomato.com/hyderabad/deccan-nawab-rajendra-nagar/info,Quick Bites,Average,3.20,19.00
191-Hyderabadhotels.csv,Hyderabad,Oven Italia,300.00,Italian,Madhapur,https://www.zomato.com/hyderabad/oven-italia-madhapur/info,Quick Bites,Average,3.10,16.00
192-Hyderabadhotels.csv,Hyderabad,Spicy Garam Masala,300.00,North Indian | Biryani,Alwal,https://www.zomato.com/hyderabad/spicy-garam-masala-alwal-secunderabad/info,Quick Bites,Average,3.30,12.00
193-Hyderabadhotels.csv,Hyderabad,Srinu's Tiffins & Meals,300.00,Andhra | South Indian,Narayanguda,https://www.zomato.com/hyderabad/srinus-tiffins-meals-1-narayanguda/info,Quick Bites,Average,3.00,17.00
193-Hyderabadhotels.csv,Hyderabad,Koyla Grill Lounge,300.00,North Indian | Kebab,Manikonda,https://www.zomato.com/hyderabad/koyla-grill-lounge-manikonda/info,Quick Bites,Average,2.90,13.00
194-Hyderabadhotels.csv,Hyderabad,Vaishnavi's Gurukripa Tiffins,300.00,South Indian,Amberpet,https://www.zomato.com/hyderabad/vaishnavis-gurukripa-tiffins-amberpet/info,Quick Bites,Average,3.20,14.00
196-Hyderabadhotels.csv,Hyderabad,Cafe Valley,300.00,North Indian | Italian | Chinese,Shamirpet,https://www.zomato.com/hyderabad/cafe-valley-2-shamirpet/info,Quick Bites,Average,3.30,5.00
196-Hyderabadhotels.csv,Hyderabad,Tilak Foods,300.00,Fast Food,Boiguda,https://www.zomato.com/hyderabad/tilak-foods-boiguda-secunderabad/info,Quick Bites,Average,3.20,10.00
197-Hyderabadhotels.csv,Hyderabad,China Bowl,300.00,Chinese,Rajendra Nagar,https://www.zomato.com/hyderabad/china-bowl-rajendra-nagar/info,Quick Bites,Average,2.90,14.00
198-Hyderabadhotels.csv,Hyderabad,Yummzeez,300.00,Kebab | Arabian | Biryani,Musheerabad,https://www.zomato.com/hyderabad/yummzeez-musheerabad/info,Quick Bites,Average,3.30,9.00
198-Hyderabadhotels.csv,Hyderabad,Renuka Snax Bar,300.00,Fast Food,Gachibowli,https://www.zomato.com/hyderabad/renuka-snax-bar-gachibowli/info,Quick Bites,Average,3.40,14.00
198-Hyderabadhotels.csv,Hyderabad,The F,300.00,Fast Food,Abids,https://www.zomato.com/hyderabad/the-f-abids/info,Quick Bites,Average,3.30,11.00
198-Hyderabadhotels.csv,Hyderabad,Appetite,300.00,Fast Food,Langer Houz,https://www.zomato.com/hyderabad/appetite-langer-houz/info,Quick Bites,Average,2.70,15.00
199-Hyderabadhotels.csv,Hyderabad,Sanjana's Kitchen,300.00,Chinese | North Indian,Ameerpet,https://www.zomato.com/hyderabad/sanjanas-kitchen-ameerpet/info,Quick Bites,Average,3.20,10.00
199-Hyderabadhotels.csv,Hyderabad,Hyderabad Fast Food Centre,300.00,Street Food | Chinese,Begumpet,https://www.zomato.com/hyderabad/hyderabad-fast-food-centre-begumpet/info,Quick Bites,Average,3.20,14.00
199-Hyderabadhotels.csv,Hyderabad,Indu Mayuri Foods,300.00,South Indian | Biryani,Yousufguda,https://www.zomato.com/hyderabad/indu-mayuri-foods-yousufguda/info,Quick Bites,Average,3.20,13.00
200-Hyderabadhotels.csv,Hyderabad,Apna Bawarchi,300.00,Chinese | North Indian | Mughlai,Kukatpally,https://www.zomato.com/hyderabad/apna-bawarchi-1-kukatpally/info,Quick Bites,Average,3.00,16.00
204-Hyderabadhotels.csv,Hyderabad,Rakshith Biryani & Curry's,300.00,Biryani | Andhra,Panjagutta,https://www.zomato.com/hyderabad/rakshith-biryani-currys-panjagutta/info,Quick Bites,Average,3.20,10.00
204-Hyderabadhotels.csv,Hyderabad,Swadisht,300.00,South Indian | North Indian,Cusino Food Court,https://www.zomato.com/hyderabad/swadisht-gachibowli/info,Quick Bites,Average,3.40,127.00
204-Hyderabadhotels.csv,Hyderabad,Lovely Fast Food,300.00,Street Food | Chinese,Alwal,https://www.zomato.com/hyderabad/lovely-fast-food-alwal-secunderabad/info,Quick Bites,Average,3.00,16.00
205-Hyderabadhotels.csv,Hyderabad,Al-Madina Chinese Fast Food And Arabian Shawarma,300.00,Chinese,Malakpet,https://www.zomato.com/hyderabad/al-madina-chinese-fast-food-and-arabian-shawarma-malakpet/info,Quick Bites,Average,3.10,10.00
205-Hyderabadhotels.csv,Hyderabad,Chennai Tiffins,300.00,South Indian | Tea | Beverages | Healthy Food,Manikonda,https://www.zomato.com/hyderabad/chennai-tiffins-manikonda/info,Quick Bites,Average,3.10,8.00
205-Hyderabadhotels.csv,Hyderabad,Ashok Restaurant,300.00,North Indian | Chinese,Bowenpally,https://www.zomato.com/hyderabad/ashok-restaurant-bowenpally-secunderabad/info,Quick Bites,Average,3.10,4.00
206-Hyderabadhotels.csv,Hyderabad,Star Fast Food,300.00,Biryani,Musheerabad,https://www.zomato.com/hyderabad/star-fast-food-musheerabad/info,Quick Bites,Average,3.20,10.00
206-Hyderabadhotels.csv,Hyderabad,The Mirchi Bandi,300.00,Street Food,Yousufguda,https://www.zomato.com/hyderabad/the-mirchi-bandi-yousufguda/info,Quick Bites,Average,3.30,10.00
206-Hyderabadhotels.csv,Hyderabad,North Food Factory,300.00,North Indian,Attapur,https://www.zomato.com/hyderabad/north-food-factory-attapur/info,Quick Bites,Average,3.40,12.00
207-Hyderabadhotels.csv,Hyderabad,Pack 'N' Carry Biryani House,300.00,Street Food | Chinese | Biryani,Somajiguda,https://www.zomato.com/hyderabad/pack-n-carry-biryani-house-somajiguda/info,Quick Bites,Average,3.20,13.00
208-Hyderabadhotels.csv,Hyderabad,The Juice Land,300.00,Sandwich | Beverages,Madhapur,https://www.zomato.com/hyderabad/the-juice-land-madhapur/info,Quick Bites,Average,3.30,11.00
209-Hyderabadhotels.csv,Hyderabad,Food Delight,300.00,South Indian,Railway Station Road,https://www.zomato.com/hyderabad/food-delight-railway-station-road-secunderabad/info,Quick Bites,Average,3.20,6.00
209-Hyderabadhotels.csv,Hyderabad,Ya Shawarma Stop and Arabian Delight,300.00,Lebanese | Arabian,Gachibowli,https://www.zomato.com/hyderabad/ya-shawarma-stop-and-arabian-delight-gachibowli/info,Quick Bites,Average,3.00,8.00
211-Hyderabadhotels.csv,Hyderabad,Mozzarella-The Pizza House,300.00,Pizza | Fast Food,ECIL,https://www.zomato.com/hyderabad/mozzarella-the-pizza-house-ecil-secunderabad/info,Quick Bites,Average,3.30,11.00
212-Hyderabadhotels.csv,Hyderabad,Barbeq Chicken,300.00,BBQ,Neredmet,https://www.zomato.com/hyderabad/barbeq-chicken-neredmet/info,Quick Bites,Average,3.20,8.00
212-Hyderabadhotels.csv,Hyderabad,Food Factory,300.00,Fast Food,ECIL,https://www.zomato.com/hyderabad/food-factory-ecil-secunderabad/info,Quick Bites,Average,3.10,10.00
212-Hyderabadhotels.csv,Hyderabad,Chai Shai Shawarma,300.00,North Indian | Fast Food | Beverages,Ameerpet,https://www.zomato.com/hyderabad/chai-shai-shawarma-ameerpet/info,Quick Bites,Average,3.10,7.00
212-Hyderabadhotels.csv,Hyderabad,Ek Sau Tikaa,300.00,North Indian,Attapur,https://www.zomato.com/hyderabad/ek-sau-tikaa-attapur/info,Quick Bites,Average,3.10,7.00
213-Hyderabadhotels.csv,Hyderabad,Rajasthan Tiffin & Meals,300.00,North Indian,Attapur,https://www.zomato.com/hyderabad/rajasthan-tiffin-meals-attapur/info,Quick Bites,Average,3.20,11.00
213-Hyderabadhotels.csv,Hyderabad,Mayur Exclusive,300.00,Italian,Attapur,https://www.zomato.com/hyderabad/mayur-exclusive-attapur/info,Quick Bites,Average,2.90,11.00
214-Hyderabadhotels.csv,Hyderabad,CMR Food Court,300.00,Chinese | Biryani,Yousufguda,https://www.zomato.com/hyderabad/cmr-food-court-yousufguda/info,Quick Bites,Average,3.20,10.00
214-Hyderabadhotels.csv,Hyderabad,Araadhya Foods,300.00,Mughlai | Biryani,Yapral,https://www.zomato.com/hyderabad/araadhya-foods-yapral-secunderabad/info,Quick Bites,Average,3.00,12.00
214-Hyderabadhotels.csv,Hyderabad,Sher-E-Punjab Dhaba,300.00,North Indian,Kothapet,https://www.zomato.com/hyderabad/sher-e-punjab-dhaba-1-kothapet/info,Quick Bites,Average,3.20,9.00
215-Hyderabadhotels.csv,Hyderabad,Grand Fishland,300.00,North Indian | Mughlai | South Indian | Chinese,Nizampet,https://www.zomato.com/hyderabad/grand-fishland-nizampet/info,Quick Bites,Average,3.00,5.00
215-Hyderabadhotels.csv,Hyderabad,Dwaraka Tiffins & Meals,300.00,South Indian | Street Food | Chinese,Panjagutta,https://www.zomato.com/hyderabad/dwaraka-tiffins-meals-panjagutta/info,Quick Bites,Average,3.20,12.00
215-Hyderabadhotels.csv,Hyderabad,Classic Fast Food & Juice Centre,300.00,Fast Food,Erragadda,https://www.zomato.com/hyderabad/classic-fast-food-juice-centre-erragadda/info,Quick Bites,Average,3.10,4.00
216-Hyderabadhotels.csv,Hyderabad,Hyderabad Rolls,300.00,Rolls,Karkhana,https://www.zomato.com/hyderabad/hyderabad-rolls-karkhana-secunderabad/info,Quick Bites,Average,3.20,5.00
217-Hyderabadhotels.csv,Hyderabad,Sri Kanaka Durga Biryani Cafe,300.00,Biryani,Kukatpally,https://www.zomato.com/hyderabad/sri-kanaka-durga-biryani-cafe-kukatpally/info,Quick Bites,Average,3.10,8.00
218-Hyderabadhotels.csv,Hyderabad,Al Madina Arabian Mandi,300.00,Biryani,Koti,https://www.zomato.com/hyderabad/al-madina-arabian-mandi-koti/info,Quick Bites,Average,3.20,9.00
218-Hyderabadhotels.csv,Hyderabad,Suruchi Biryani & Tiffins,300.00,North Indian | Biryani | South Indian,Tarnaka,https://www.zomato.com/hyderabad/suruchi-biryani-tiffins-tarnaka/info,Quick Bites,Average,3.00,11.00
22-Hyderabadhotels.csv,Hyderabad,D Grill Shawarma,300.00,Mughlai | Chinese | Fast Food,A S Rao Nagar,https://www.zomato.com/hyderabad/d-grill-shawarma-as-rao-nagar-secunderabad/info,Quick Bites,Average,2.90,424.00
220-Hyderabadhotels.csv,Hyderabad,Snack Story,300.00,Fast Food,Banjara Hills,https://www.zomato.com/hyderabad/snack-story-1-banjara-hills/info,Quick Bites,Average,3.30,10.00
220-Hyderabadhotels.csv,Hyderabad,Snack House,300.00,Fast Food,ECIL,https://www.zomato.com/hyderabad/snack-house-ecil-secunderabad/info,Quick Bites,Average,3.10,8.00
221-Hyderabadhotels.csv,Hyderabad,Arabian knights Shawarma,300.00,Afghan,Nizampet,https://www.zomato.com/hyderabad/arabian-knights-shawarma-nizampet/info,Quick Bites,Average,3.10,4.00
222-Hyderabadhotels.csv,Hyderabad,Cafe Totaram,300.00,Fast Food | Chinese | Burger | North Indian,Madhapur,https://www.zomato.com/hyderabad/cafe-totaram-madhapur/info,Quick Bites,Average,2.90,6.00
222-Hyderabadhotels.csv,Hyderabad,Taruni Biryani House,300.00,Biryani,Vanasthalipuram,https://www.zomato.com/hyderabad/taruni-biryani-house-vanasthalipuram/info,Quick Bites,Average,2.90,9.00
222-Hyderabadhotels.csv,Hyderabad,STARTERS,300.00,Chinese,Kukatpally,https://www.zomato.com/hyderabad/starters-1-kukatpally/info,Quick Bites,Average,3.20,7.00
223-Hyderabadhotels.csv,Hyderabad,HY@36,300.00,Arabian,Jubilee Hills,https://www.zomato.com/hyderabad/hy36-jubilee-hills/info,Quick Bites,Average,3.10,4.00
224-Hyderabadhotels.csv,Hyderabad,Shan-E-Daccan,300.00,North Indian,Charminar,https://www.zomato.com/hyderabad/shan-e-daccan-charminar/info,Quick Bites,Average,3.20,8.00
224-Hyderabadhotels.csv,Hyderabad,Eat Buzz,300.00,North Indian | Chinese | Fast Food,Kondapur,https://www.zomato.com/hyderabad/eat-buzz-kondapur/info,Quick Bites,Average,3.20,7.00
225-Hyderabadhotels.csv,Hyderabad,Istanbul Spice,300.00,Arabian,Rajendra Nagar,https://www.zomato.com/hyderabad/istanbul-spice-rajendra-nagar/info,Quick Bites,Average,2.90,7.00
225-Hyderabadhotels.csv,Hyderabad,Sindhura Eastcourt Tiffins & Meals,300.00,South Indian,L B Nagar,https://www.zomato.com/hyderabad/sindhura-eastcourt-tiffins-meals-l-b-nagar/info,Quick Bites,Average,3.00,4.00
